,absstatus,brakestatus,closestintersectid,device,elevation,filedate,filetimeutc,fixtypehvgps,gpsorientsemimaj,gpssemimajaxis,gpssemiminaxis,gpsspeed,heading,headlamp,key,latitude,localtimems,longaccel,longitude,speed,stabilitycontrolstatus,steerangle,throttlepospct,traccontrolstatus,transstate,turnsignal,uuid,wiper,yawrate
59,0,0,0,100625,181.75,20200601,10440,1,26.0,1.0,0.74,0.052416667,0.0,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEwMjQ0fQ==,39.60888352330235,3910244,0.095479965,-82.93411655265103,0.12777777,0,-169.5,0,0,2,0,71e8f3a1f5cfbf14d648bb155f287125,0,0.488266
60,0,0,0,100625,181.75,20200601,10440,1,27.0,1.0,0.75,0.10226389,0.0,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEwNzQ0fQ==,39.60888352330235,3910744,0.66970444,-82.93411655265103,0.13611111,0,4.0,0,0,2,0,e763fb4e410bd894a9ffdc27ce8a6604,0,0.24412537
61,0,0,0,100625,181.85,20200601,10440,1,27.0,1.0,0.74,0.27030554,333.93,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTExMjQ1fQ==,39.60888402330235,3911245,1.0046692,-82.93411605265115,0.40555555,0,161.3,0,0,2,0,c6651b67ef613335141cd8e28ee838ad,0,1.4648285
62,0,0,0,100625,181.85,20200601,10440,1,27.0,1.1,0.74,0.7785417,337.89,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTExODQ0fQ==,39.608887023302344,3911844,1.2917805,-82.93411771931846,0.9972222,0,319.6,0,0,2,0,05651e968c96052121707f1e6444ad9c,0,8.544907
63,0,0,0,100625,181.85,20200601,10440,1,28.0,1.1,0.74,1.3833889,344.74,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEyMzQ0fQ==,39.60889951826292,3912344,1.1482239,-82.93410607419136,1.625,0,359.30002,0,0,2,0,c867b97e4e10efacdc3acdb50f55f12c,0,16.357407
64,0,0,0,100625,181.85,20200601,10440,1,27.0,1.1,0.74,1.9712778,350.54,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEyODQ0fQ==,39.6089072413346,3912844,1.0525208,-82.93410636531334,2.1388888,0,316.5,0,0,2,0,b9f5daede12813efa4a642388cc4a4ed,0,18.798813
65,0,0,0,100625,181.65,20200601,10440,1,27.0,1.1,0.73,2.3371665,359.97,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEzMzQ0fQ==,39.60891721424778,3913344,1.1482239,-82.93410459764777,2.5388887,0,220.40001,0,0,2,0,2cb0b082867e72c50ebe3bee3d5b710a,0,15.869125
66,0,0,0,100625,181.75,20200601,10440,1,27.0,1.1,0.72,2.8037777,7.11,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTEzODQ0fQ==,39.60892950199282,3913844,1.1482239,-82.93410105030038,2.908333,0,109.1,0,0,2,0,3b2ed1d8c99d341c4f9f4b99292307de,0,10.00975
67,0,0,0,100625,181.75,20200601,10440,1,26.0,1.0,0.71,3.2452083,9.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE0MzQ0fQ==,39.60894335927299,3914344,1.2917805,-82.93409748365711,3.3638887,0,21.6,0,0,2,0,a4cc62ed63a2da6c031de0717bf29cf7,0,2.9296722
68,0,0,0,100625,181.85,20200601,10440,1,25.0,1.1,0.7,3.6075,11.4,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE0ODQ0fQ==,39.60895934723624,3914844,1.1003723,-82.93409268843318,3.8083334,0,-10.8,0,0,2,0,9779f53668bb0d37f88427d63bab4fff,0,-0.24415588
69,0,0,0,100625,181.95,20200601,10440,1,24.0,1.1,0.7,4.154792,10.26,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE1MzQ0fQ==,39.60897777272267,3915344,1.1003723,-82.93408866961673,4.2055554,0,-29.5,0,0,2,0,56549d20bef1462dc7942ac834761ea0,0,-2.6855621
70,0,0,0,100625,181.95,20200601,10440,1,23.0,1.1,0.7,4.4574723,8.6,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE1ODQ0fQ==,39.60899756487978,3915844,1.0046692,-82.93408529835816,4.5722218,0,-8.5,0,0,2,0,f4bf5f24d3316295c183bea9e37d2762,0,-0.73243713
71,0,0,0,100625,182.05,20200601,10440,1,21.0,1.1,0.7,4.810514,8.09,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE2MzQ1fQ==,39.609019101349006,3916345,0.6218529,-82.93408144124267,4.9027777,0,-9.0,0,0,2,0,f4e1cae502c19e2c0c6c3a819797edb6,0,-0.4882965
72,0,0,0,100625,181.95,20200601,10440,1,20.0,1.1,0.7,5.110111,6.83,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE2ODQ1fQ==,39.60904152055315,3916845,1.0046692,-82.93407796267185,5.261111,0,-20.0,0,0,2,0,5ffd5cd05138a954315839ea0cc91c04,0,-2.197281
73,0,0,0,100625,182.05,20200601,10440,1,20.0,1.1,0.69,5.590083,5.53,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE3MzQ1fQ==,39.60906626947007,3917345,0.66970444,-82.93407483116361,5.625,0,-17.6,0,0,2,0,1cfb4cb1d4db7c7128151db7ee520c64,0,-1.9531403
74,0,0,0,100625,182.05,20200601,10440,1,21.0,1.1,0.69,5.7411666,5.59,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE3ODQ1fQ==,39.60909209914965,3917845,-0.00022315979,-82.93407131410206,5.7138886,0,-13.900001,0,0,2,0,0d9e9d3342f6ccb7abd340fd41cf2240,0,-1.464859
75,0,0,0,100625,182.15,20200601,10440,1,21.0,1.1,0.68,5.656375,5.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE4MzQ1fQ==,39.60911829347438,3918345,-0.23948288,-82.93406861168474,5.5888886,0,-5.2000003,0,0,2,2,0f7c4d88bb0ff4a1d71c81bf43f249af,0,-0.73243713
76,0,1,0,100625,182.25,20200601,10440,1,21.0,1.1,0.68,5.17075,5.42,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE4ODQ1fQ==,39.6091427761324,3918845,-0.9094105,-82.93406602911463,5.161111,0,15.8,0,0,2,2,89adc4d81ad37b79db980e1801990fc5,0,0.97654724
77,0,1,0,100625,182.35,20200601,10440,1,21.0,1.1,0.68,4.7509027,4.63,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE5MzQ1fQ==,39.60916548928093,3919345,-1.3400784,-82.93406375430422,4.597222,0,13.7,0,0,2,2,cd94d7066add0a898f0b718ad323d956,0,1.9531097
78,0,1,0,100625,182.35,20200601,10440,1,22.0,1.1,0.68,4.084903,5.01,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTE5ODQ1fQ==,39.60918463388895,3919845,-1.8664513,-82.93406097921321,3.733333,0,3.3,0,0,2,2,35dc62b7a1947fe7ba140f88942d8ebd,0,0.24412537
79,0,1,0,100625,182.45,20200601,10440,1,22.0,1.0,0.68,2.738,2.99,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIwMzQ1fQ==,39.609199744750285,3920345,-2.201416,-82.93406005764878,2.7416666,0,3.2,0,0,2,2,32486b94376d13d96305dd6fe0aee0b7,0,0.24412537
80,0,1,0,100625,182.45,20200601,10440,1,22.0,1.0,0.69,1.8751806,8.49,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIwODQ1fQ==,39.60920973949511,3920845,-1.483635,-82.93405749579154,1.7583333,0,2.5,0,0,2,2,56a0ae7e453ac7c3aeebe877b065f579,0,0.24412537
81,0,0,0,100625,182.45,20200601,10440,1,22.0,1.0,0.68,1.5288194,3.92,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIxMzQ1fQ==,39.6092175290031,3921345,0.28688812,-82.93405779071136,1.4583334,0,2.5,0,0,2,2,2faa7b90dcadf14c0cabc49b02bf71a3,0,-1.5258789e-05
82,0,0,0,100625,182.35,20200601,10440,1,23.0,1.0,0.68,1.7544167,5.29,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIxODQ1fQ==,39.609224450612814,3921845,1.5310402,-82.93405639944218,1.8638889,0,4.6,0,0,2,2,2f3b44a84256385b02c34beebdbb348e,0,0.24412537
83,0,0,0,100625,182.25,20200601,10440,1,22.0,1.0,0.67,2.257,8.04,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIyMzQ1fQ==,39.60923393820431,3922345,0.5740013,-82.93405428859084,2.336111,0,41.4,0,0,2,2,e9cd1c748f7880fd304cfb7f14080a81,0,1.9531097
84,0,0,0,100625,182.25,20200601,10440,1,22.0,1.0,0.67,2.6938055,6.73,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIyODQ1fQ==,39.60924552710904,3922845,0.47829628,-82.93405299091668,2.6583333,0,110.6,0,0,2,2,bdf3389c0f517574ad090710389d59fd,0,6.347641
85,0,0,0,100625,182.25,20200601,10440,1,22.0,1.0,0.66,2.98775,11.15,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIzMzQ1fQ==,39.60925820119203,3923345,0.28688812,-82.93404909050982,2.972222,0,167.1,0,0,2,2,591ba86a17d8a8986bce0bf28d84a157,0,12.207016
86,0,0,0,100625,182.15,20200601,10440,1,22.0,1.0,0.66,3.2159166,17.28,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTIzODQ1fQ==,39.60927112955449,3923845,-0.095926285,-82.93404294081178,3.2416668,0,232.7,0,0,2,2,07ce1aab46a13c7fd4ed19efda86669e,0,16.601547
87,0,0,0,100625,182.05,20200601,10440,1,22.0,1.0,0.65,3.2385278,27.34,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI0MzQ1fQ==,39.60928324022336,3924345,-0.19163132,-82.93403293326499,3.4444444,0,334.5,0,0,2,2,55c0e579c620570524d923afa7cc2ceb,0,28.808578
88,0,0,0,100625,182.15,20200601,10440,1,22.0,1.0,0.65,3.648611,45.94,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI0ODQ1fQ==,39.60929267194719,3924845,0.5740013,-82.9340168430217,3.9444444,0,370.0,0,0,2,2,a4c0968878408dab0d70b496bbaf6bf1,0,38.330063
89,0,0,0,100625,182.15,20200601,10440,1,22.0,1.0,0.65,4.2334166,64.2,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI1MzQ1fQ==,39.609298911745434,3925345,1.0525208,-82.93399540808367,4.586111,0,279.2,0,0,2,2,ed742120c7263229b0ccb786698d942e,0,37.59764
90,0,0,0,100625,182.15,20200601,10440,1,21.0,1.1,0.65,5.1517363,79.86,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI1ODQ1fQ==,39.60930088433067,3925845,1.5788937,-82.93396842948886,5.261111,0,142.7,0,0,2,0,312b84d2f6c7e25e11a8faa7c27ccc1d,0,22.460922
91,0,0,0,100625,182.05,20200601,10440,1,20.0,1.1,0.66,5.863986,90.36,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI2MzQ1fQ==,39.609300167417054,3926345,1.5310402,-82.93393653386319,6.0527773,0,48.5,0,0,2,0,fe92116801000af94a87c3167f114995,0,9.2773285
92,0,0,0,100625,182.05,20200601,10440,1,18.0,1.1,0.66,6.549,87.18,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI2ODQ1fQ==,39.609301551353894,3926845,1.3874855,-82.93389989218709,6.822222,0,8.400001,0,0,2,0,27d0730a52d4f5cc08c93cb5ffd8bddc,0,1.9531097
93,0,0,0,100625,182.05,20200601,10440,1,15.0,1.2,0.68,7.511,82.88,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI3MzQ1fQ==,39.609307028743736,3927345,0.5740013,-82.93385811615626,7.347222,0,3.7,0,0,2,0,93cff1299a47fcd882f3eff1734e2e1e,0,0.7324066
94,0,0,0,100625,182.05,20200601,10440,1,13.0,1.4,0.72,7.7258058,89.83,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI3ODQ1fQ==,39.60930495318931,3927845,0.76540947,-82.93381434001188,7.7888885,0,1.6,0,0,2,0,f3f8a16e2095631a53f41088c8956170,0,0.24412537
95,0,0,0,100625,181.95,20200601,10440,1,16.0,1.5,0.77,7.886139,92.79,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI4MzQ2fQ==,39.60930145737335,3928346,0.8611126,-82.93376884334624,8.244444,0,1.6,0,0,2,0,8ef189369675a7d95980538b892c9803,0,0.488266
96,0,0,0,100625,181.95,20200601,10440,1,16.0,1.5,0.79,8.313181,89.96,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI4ODQ2fQ==,39.60930175729015,3928846,0.6218529,-82.9337198465484,8.638888,0,1.6,0,0,2,0,f1ba3d7de0eb84ecd2ea6f1bd6cb2b3e,0,0.24412537
97,0,0,0,100625,181.95,20200601,10440,1,16.0,1.6,0.85,8.689347,91.12,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI5MzQ2fQ==,39.609300496975,3929346,0.6218529,-82.93367007532626,8.986111,0,5.4,0,0,2,0,17a8382cf9b6d53e27cca28df750d39d,0,0.7324066
98,0,0,0,100625,181.85,20200601,10440,1,15.0,1.8,0.9,9.2294445,90.43,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTI5ODQ2fQ==,39.6093008183675,3929846,0.52614975,-82.9336167042264,9.327777,0,2.4,0,0,2,0,a2b5bae32d621b055fcf517d2f502788,0,0.488266
99,0,0,0,100625,181.85,20200601,10440,1,14.0,1.8,0.91,9.628222,93.41,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMwMzQ2fQ==,39.609296486190146,3930346,0.52614975,-82.93356221787968,9.619445,0,0.3,0,0,2,0,d95be9d0c858cdc81fa43dfedb60bf34,0,0.24412537
100,0,0,0,100625,181.65,20200601,10440,1,14.0,1.8,0.9,9.898528,93.89,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMwODQ2fQ==,39.60929337970921,3930846,0.3347416,-82.93350491776606,9.886111,0,-2.0,0,0,2,0,e7a1144735250e734518f124e74936f0,0,-0.24415588
101,0,0,0,100625,181.55,20200601,10440,1,14.0,1.8,0.88,9.984861,93.61,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMxMzQ2fQ==,39.60928944179696,3931346,0.23903656,-82.93344639824907,10.0,0,-1.8000001,0,0,2,0,35a18683499b55972d9a853dfdfa9348,0,-0.24415588
102,0,0,0,100625,181.65,20200601,10440,1,15.0,1.7,0.86,10.044986,93.67,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMxODQ2fQ==,39.60928742848624,3931846,-0.048074722,-82.93338740239894,9.991666,0,0.4,0,0,2,0,06794cfbfa0d5ff7b82fabcc79888a39,0,-1.5258789e-05
103,0,0,0,100625,181.75,20200601,10440,1,16.0,1.6,0.83,9.96482,93.25,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMyMzQ2fQ==,39.6092843550645,3932346,-0.7180023,-82.93332887373263,9.947222,0,-0.2,0,0,2,0,c4e21407bf6b24541d972440454deb14,0,-1.5258789e-05
104,0,0,0,100625,181.75,20200601,10440,1,17.0,1.6,0.81,9.8214445,93.21,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMyODQ2fQ==,39.609282697286716,3932846,-0.28733444,-82.9332710377156,9.777778,0,0.6,0,0,2,0,6b70de8fd1e63590fe79a4961865a0bf,0,-1.5258789e-05
105,0,0,0,100625,181.85,20200601,10440,1,17.0,1.5,0.79,9.690403,93.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMzMzQ2fQ==,39.609280048402184,3933346,-0.19163132,-82.93321453237215,9.6472225,0,2.4,0,0,2,0,1a7c1676d4ff69b449c5de8030a1098b,0,0.7324066
106,0,1,0,100625,181.85,20200601,10440,1,18.0,1.5,0.78,9.494611,93.49,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTMzODQ2fQ==,39.609277301761765,3933846,-1.57934,-82.93315855667392,9.263888,0,-4.0,0,0,2,2,49d03d51899921b9e653128b1c82076b,0,-1.5258789e-05
107,0,1,0,100625,181.85,20200601,10440,1,18.0,1.4,0.76,8.63693,92.3,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM0MzQ2fQ==,39.60927489989158,3934346,-1.7707462,-82.93310614549125,8.5,0,-9.5,0,0,2,2,cf70b5d2ab170f2e2db58913fed14630,0,-1.464859
108,0,1,0,100625,181.75,20200601,10440,1,19.0,1.4,0.75,7.7031946,92.46,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM0ODQ2fQ==,39.60927319755006,3934846,-1.9143028,-82.93305848887826,7.583333,0,0.4,0,0,2,2,a9ac2da68995799f56f4c23f7733700a,0,-1.5258789e-05
109,0,1,0,100625,181.65,20200601,10440,1,19.0,1.4,0.74,6.6440697,91.73,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM1MzQ2fQ==,39.60927202715665,3935346,-2.2492676,-82.9330162773915,6.625,0,5.7000003,0,0,2,2,8a9194f9e2ceb6986427c74db48db551,0,0.488266
110,0,1,0,100625,181.65,20200601,10440,1,19.0,1.3,0.73,5.6866946,93.58,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM1ODQ2fQ==,39.6092702817869,3935846,-2.105711,-82.932980229519,5.5361114,0,62.3,0,0,2,2,2ae3b6f76d2f038167de7fb2a3312a2a,0,5.615219
111,0,1,0,100625,181.65,20200601,10440,1,19.0,1.3,0.72,4.7652917,98.38,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM2MzQ2fQ==,39.60926722860885,3936346,-1.483635,-82.93295045062234,4.7194443,0,123.4,0,0,2,2,516ac037f12565b35dad0031648d345e,0,12.451157
112,0,1,0,100625,181.65,20200601,10440,1,19.0,1.3,0.71,4.099292,103.02,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM2ODQ2fQ==,39.609262404495,3936846,-0.95726395,-82.93292559917735,4.161111,0,173.6,0,0,2,2,ddd742e1305a91082a674cfcf77ef57d,0,16.357407
113,0,0,0,100625,181.65,20200601,10440,1,18.0,1.3,0.7,4.0216947,112.99,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM3MzQ2fQ==,39.609254396699065,3937346,-0.28733444,-82.93290480814238,3.9694445,0,206.1,0,0,2,2,d61188a34705826e83a4993375166cc3,0,19.775375
114,0,0,0,100625,181.65,20200601,10440,1,17.0,1.2,0.7,4.0042224,122.82,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM3ODQ2fQ==,39.60924396021595,3937846,-0.3351879,-82.93288575100931,4.1555557,0,235.7,0,0,2,2,a8047a2188f050adc769b9983dc13b50,0,23.681625
115,0,0,0,100625,181.55,20200601,10440,1,17.0,1.2,0.7,4.278639,138.13,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM4MzQ2fQ==,39.6092295727454,3938346,0.47829628,-82.93287088724385,4.522222,0,243.7,0,0,2,2,6b317c10487104afe1d1f21cf870be41,0,28.564438
116,0,0,0,100625,181.65,20200601,10440,1,16.0,1.2,0.7,4.884514,151.4,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM4ODQ2fQ==,39.60921144727246,3938846,0.76540947,-82.93285891832453,5.008333,0,218.6,0,0,2,2,02fe53bc770f530136354df379ad5664,0,29.541
117,0,0,0,100625,181.65,20200601,10440,1,16.0,1.2,0.7,5.432833,164.66,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM5MzQ2fQ==,39.60918865011728,3939346,1.1482239,-82.93285156896992,5.6527777,0,149.8,0,0,2,2,79e222540ff65e1a6b11742a9d7ff064,0,24.414047
118,0,0,0,100625,181.75,20200601,10440,1,15.0,1.2,0.7,6.2560835,173.57,0,eyJkZXZpY2UiOjEwMDYyNSwiZmlsZWRhdGUiOjIwMjAwNjAxLCJmaWxldGltZXV0YyI6MTA0NDAsImxvY2FsdGltZW1zIjozOTM5ODQ2fQ==,39.60916261578465,3939846,1.0525208,-82.9328491946599,6.252778,0,55.7,0,0,2,2,0ede3be17d4f36f4dec753d18e29f26f,0,11.2304535
